CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17503,3,2,558.96,0,Champions
17504,206,9,2997.03,2,Potential
17505,162,2,1145.8400000000001,2,Potential
17506,76,1,302.2,3,Loyal
17507,262,2,605.58,3,Loyal
17508,281,1,387.31,3,Loyal
17509,58,8,6115.14,2,Potential
17510,25,1,308.48,0,Champions
17511,3,31,91062.38,1,At-Risk
17512,29,10,2924.9900000000002,1,At-Risk
17513,72,1,513.2,3,Loyal
17514,128,1,208.65,3,Loyal
17515,31,4,639.02,2,Potential
17516,15,5,768.08,2,Potential
17517,309,1,153.94,3,Loyal
17519,17,6,1844.02,2,Potential
17520,54,1,546.81,3,Loyal
17521,30,3,723.21,2,Potential
17522,2,5,1070.71,1,At-Risk
17523,11,4,652.74,0,Champions
17524,361,1,145.0,3,Loyal
17525,360,1,422.7,3,Loyal
17526,5,4,1195.8999999999999,0,Champions
17527,54,4,939.37,2,Potential
17528,1,8,3628.5,1,At-Risk
17530,1,10,2385.0,1,At-Risk
17531,190,1,296.7,3,Loyal
17534,54,1,223.36,3,Loyal
17535,280,1,164.4,3,Loyal
17536,177,1,76.5,3,Loyal
17537,30,2,897.62,0,Champions
17538,26,1,98.42,0,Champions
17540,25,2,578.9,0,Champions
17542,270,1,170.75,3,Loyal
17545,43,3,645.96,2,Potential
17548,234,1,103.3,3,Loyal
17549,24,2,148.86,0,Champions
17550,197,3,267.16,3,Loyal
17551,359,1,306.84,3,Loyal
17552,60,4,930.41,2,Potential
17553,130,1,1487.6,3,Loyal
17554,1,5,1952.45,1,At-Risk
17555,20,2,483.26,0,Champions
17556,206,1,157.9,3,Loyal
17557,14,3,541.46,0,Champions
17560,95,5,854.95,2,Potential
17561,19,1,167.62,0,Champions
17562,14,7,1122.38,2,Potential
17564,24,3,454.01,0,Champions
17566,8,2,901.21,0,Champions
17567,7,8,4331.48,1,At-Risk
17569,332,1,344.14,3,Loyal
17571,50,4,1498.51,2,Potential
17572,71,4,226.75000000000003,3,Loyal
17573,29,3,380.6,0,Champions
17574,243,1,185.65,3,Loyal
17576,8,19,3622.68,1,At-Risk
17578,218,1,143.45999999999998,3,Loyal
17579,5,3,448.90000000000003,0,Champions
17580,253,3,215.72,3,Loyal
17581,1,25,11045.04,1,At-Risk
17582,236,1,175.27,3,Loyal
17584,7,2,1242.3,0,Champions
17585,109,4,1133.07,2,Potential
17588,100,3,1240.2,2,Potential
17589,60,4,2404.17,2,Potential
17590,2,3,1479.22,0,Champions
17591,73,7,2225.9700000000003,2,Potential
17593,4,5,3927.34,1,At-Risk
17594,85,2,993.1800000000001,2,Potential
17595,12,2,388.79,0,Champions
17596,23,7,2827.93,1,At-Risk
17597,214,1,2044.3700000000001,3,Loyal
17600,18,1,161.67000000000002,0,Champions
17601,239,1,116.00999999999999,3,Loyal
17602,2,6,5102.97,1,At-Risk
17603,78,1,394.72,3,Loyal
17604,217,2,309.36,3,Loyal
17608,33,2,193.42,0,Champions
17609,41,5,1112.22,2,Potential
17611,7,15,3984.22,1,At-Risk
17612,53,6,2048.45,2,Potential
17613,23,14,4559.150000000001,1,At-Risk
17614,57,1,390.07,3,Loyal
17615,130,3,329.6,3,Loyal
17616,174,3,571.1999999999999,3,Loyal
17618,6,3,971.58,0,Champions
17619,312,1,218.52,3,Loyal
17620,60,1,81.44,3,Loyal
17621,21,3,1379.9,2,Potential
17623,33,1,527.05,0,Champions
17624,15,2,843.48,0,Champions
17625,18,4,2047.0,2,Potential
17628,81,1,75.75,3,Loyal
17629,6,8,1814.1200000000001,1,At-Risk
17630,170,2,503.6,3,Loyal
17631,2,3,528.33,0,Champions
17633,31,4,1324.84,2,Potential
17634,36,9,2361.9700000000003,1,At-Risk
17636,19,1,285.56,0,Champions
17637,31,2,547.0600000000001,0,Champions
17639,276,1,108.5,3,Loyal
17640,87,1,621.66,3,Loyal
17642,120,2,712.29,3,Loyal
17643,373,1,101.55,3,Loyal
17644,1,11,2895.64,1,At-Risk
17646,219,3,1008.39,2,Potential
17647,65,1,133.06,3,Loyal
17648,61,4,1797.5,2,Potential
17649,138,1,868.49,3,Loyal
17650,21,1,166.07999999999998,0,Champions
17651,12,10,3945.0,1,At-Risk
17652,25,12,4867.72,1,At-Risk
17653,37,4,1207.56,2,Potential
17654,277,1,117.55,3,Loyal
17655,11,7,2638.94,1,At-Risk
17656,73,5,1674.69,2,Potential
17658,26,2,595.42,0,Champions
17659,17,12,2999.46,1,At-Risk
17660,141,1,196.0,3,Loyal
17663,26,7,1802.91,2,Potential
17664,19,2,604.64,0,Champions
17666,4,2,728.16,0,Champions
17667,66,5,2055.51,2,Potential
17668,1,2,347.75,0,Champions
17669,43,7,3406.7200000000003,2,Potential
17670,228,1,205.7,3,Loyal
17671,16,4,1572.71,2,Potential
17672,50,2,3178.17,2,Potential
17673,2,6,1629.12,1,At-Risk
17674,74,2,551.04,3,Loyal
17675,1,31,20374.28,1,At-Risk
17676,4,6,1387.68,1,At-Risk
17677,2,30,16363.23,1,At-Risk
17678,264,1,298.11,3,Loyal
17679,53,2,1992.1100000000001,2,Potential
17680,24,1,184.4,0,Champions
17682,10,6,2474.33,1,At-Risk
17684,44,1,239.41,3,Loyal
17685,17,7,3191.53,1,At-Risk
17686,7,7,5739.46,1,At-Risk
17690,30,15,4757.95,1,At-Risk
17691,358,2,290.40000000000003,3,Loyal
17692,127,4,740.94,2,Potential
17693,137,1,200.47,3,Loyal
17694,142,1,283.12,3,Loyal
17695,132,2,765.34,3,Loyal
17696,38,8,2285.71,2,Potential
17697,236,1,338.95,3,Loyal
17698,261,1,154.95,3,Loyal
17700,17,4,2534.64,2,Potential
17701,253,1,417.95,3,Loyal
17702,30,4,1824.37,2,Potential
17703,35,3,798.74,2,Potential
17704,169,2,885.19,3,Loyal
17705,3,9,1823.52,1,At-Risk
17706,4,17,10504.49,1,At-Risk
17707,185,2,152.4,3,Loyal
17708,188,2,267.08,3,Loyal
17709,170,1,137.45,3,Loyal
17711,11,2,385.1,0,Champions
17712,45,1,522.91,0,Champions
17714,321,1,153.0,3,Loyal
17715,201,1,326.4,3,Loyal
17716,23,11,5655.99,1,At-Risk
17718,232,1,139.35,3,Loyal
17719,38,15,5396.04,1,At-Risk
17720,26,4,1195.94,2,Potential
17722,96,4,2424.04,2,Potential
17723,127,6,3276.4000000000005,2,Potential
17724,71,3,1033.0,2,Potential
17725,16,11,3439.08,1,At-Risk
17727,15,1,1060.25,0,Champions
17728,4,3,2876.01,1,At-Risk
17730,3,13,5298.4800000000005,1,At-Risk
17731,79,4,1240.11,2,Potential
17732,373,1,303.97,3,Loyal
17733,39,2,692.19,0,Champions
17734,54,3,700.63,2,Potential
17735,2,19,13110.02,1,At-Risk
17736,9,3,377.44,0,Champions
17737,9,2,168.24,0,Champions
17738,19,4,1879.05,2,Potential
17739,12,7,2791.35,1,At-Risk
17742,113,2,355.11,3,Loyal
17744,4,6,2322.4,1,At-Risk
17746,240,1,110.25,3,Loyal
17747,113,1,71.4,3,Loyal
17749,178,2,674.52,3,Loyal
17750,5,9,1797.57,1,At-Risk
17752,359,1,80.64,3,Loyal
17754,1,5,1772.26,1,At-Risk
17757,1,30,5605.29,1,At-Risk
17758,19,8,3456.7,1,At-Risk
17759,17,3,834.99,0,Champions
17760,22,2,287.59,0,Champions
17761,33,1,712.78,0,Champions
17763,263,1,15.0,3,Loyal
17764,51,2,818.82,2,Potential
17765,159,3,371.88,3,Loyal
17767,15,1,271.2,0,Champions
17768,8,3,2273.1800000000003,2,Potential
17769,13,10,3997.98,1,At-Risk
17770,199,5,1143.27,2,Potential
17771,57,2,245.81,3,Loyal
17772,11,2,182.77,0,Champions
17774,97,4,1225.41,2,Potential
17775,255,1,56.4,3,Loyal
17777,25,3,665.86,0,Champions
17779,21,3,658.57,0,Champions
17781,159,2,188.02,3,Loyal
17783,72,2,283.47,3,Loyal
17785,53,1,131.94,3,Loyal
17786,85,2,278.74,3,Loyal
17787,153,4,1865.19,2,Potential
17788,74,2,1117.9,2,Potential
17789,281,1,225.9,3,Loyal
17790,27,14,1965.55,1,At-Risk
17791,30,1,106.1,0,Champions
17793,25,1,323.04,0,Champions
17795,180,2,350.39,3,Loyal
17796,40,4,697.9,2,Potential
17797,22,3,780.43,0,Champions
17799,22,10,3055.93,1,At-Risk
17800,37,9,1199.01,2,Potential
17802,82,3,1285.04,2,Potential
17805,74,1,512.31,3,Loyal
17806,11,1,546.04,0,Champions
17809,16,12,5411.91,1,At-Risk
17811,4,39,7837.7300000000005,1,At-Risk
17812,13,4,732.16,0,Champions
17813,14,5,1770.88,2,Potential
17816,37,4,36.56,0,Champions
17817,4,3,387.68,0,Champions
17819,72,7,3704.87,2,Potential
17824,51,1,298.4,3,Loyal
17827,5,5,1995.46,1,At-Risk
17828,23,4,1820.09,2,Potential
17829,299,1,889.24,3,Loyal
17830,2,3,398.7,0,Champions
17831,33,1,35.400000000000006,3,Loyal
17832,50,1,155.37,3,Loyal
17835,3,3,350.64,0,Champions
17836,47,1,110.21000000000001,3,Loyal
17837,42,8,1593.38,2,Potential
17838,27,5,2779.3,2,Potential
17839,42,1,338.8,0,Champions
17841,2,124,40991.57,1,At-Risk
17843,303,1,205.48,3,Loyal
17844,107,1,51.559999999999995,3,Loyal
17846,85,1,2033.1,2,Potential
17848,81,9,901.2,2,Potential
17849,218,4,605.8000000000001,2,Potential
17850,372,34,5391.21,1,At-Risk
17852,12,2,114.34,0,Champions
17854,185,2,311.26,3,Loyal
17855,373,1,208.97,3,Loyal
17856,2,4,1418.03,1,At-Risk
17857,4,23,26879.04,1,At-Risk
17858,6,12,5155.66,1,At-Risk
17859,305,1,148.21,3,Loyal
17860,369,1,252.8,3,Loyal
17861,3,8,2100.8,1,At-Risk
17862,324,1,330.9,3,Loyal
17863,59,6,3160.0,2,Potential
17864,13,3,597.5,0,Champions
17865,31,20,10526.32,1,At-Risk
17866,143,1,329.65000000000003,3,Loyal
17867,30,6,1197.1000000000001,2,Potential
17869,107,5,428.18,2,Potential
17870,2,12,1894.35,1,At-Risk
17871,205,1,155.9,3,Loyal
17873,80,5,1859.16,2,Potential
17874,185,6,683.46,2,Potential
17877,170,1,237.61,3,Loyal
17878,44,1,379.45,3,Loyal
17879,174,1,178.52,3,Loyal
17880,365,1,458.92,3,Loyal
17881,304,1,133.35,3,Loyal
17883,3,4,671.77,0,Champions
17884,4,4,717.45,0,Champions
17885,12,1,190.19,0,Champions
17886,32,3,899.61,2,Potential
17887,129,1,111.35,3,Loyal
17888,21,8,726.05,2,Potential
17889,212,2,203.87,3,Loyal
17890,323,2,602.09,3,Loyal
17891,162,1,203.85999999999999,3,Loyal
17892,56,3,244.1,3,Loyal
17893,225,1,112.25,3,Loyal
17894,72,8,1119.81,2,Potential
17895,44,1,98.0,3,Loyal
17896,23,1,256.32,0,Champions
17897,173,3,566.6,3,Loyal
17898,85,2,152.06,3,Loyal
17899,159,1,155.8,3,Loyal
17900,190,2,112.19999999999999,3,Loyal
17901,29,1,110.38,0,Champions
17904,21,1,191.67000000000002,0,Champions
17905,71,4,800.24,2,Potential
17906,247,1,72.9,3,Loyal
17908,374,1,243.28,3,Loyal
17911,9,1,366.23,0,Champions
17912,310,5,311.01,3,Loyal
17913,59,2,411.6,3,Loyal
17914,4,1,336.43,0,Champions
17917,45,3,341.28,0,Champions
17919,88,1,1304.04,2,Potential
17920,4,17,4204.1,1,At-Risk
17921,64,4,826.52,2,Potential
17923,282,1,207.50000000000003,3,Loyal
17924,12,7,2962.5,1,At-Risk
17925,373,1,244.08,3,Loyal
17926,133,2,397.29,3,Loyal
17928,45,2,212.54,0,Champions
17929,11,4,843.0,0,Champions
17930,36,5,1740.48,2,Potential
17931,134,2,408.36,3,Loyal
17932,29,3,1331.57,2,Potential
17934,52,2,704.25,2,Potential
17935,138,2,145.79,3,Loyal
17936,5,1,389.84,0,Champions
17937,9,7,4301.22,1,At-Risk
17939,160,1,99.14,3,Loyal
17940,49,10,4106.4400000000005,1,At-Risk
17941,131,1,304.56,3,Loyal
17942,8,1,77.50000000000001,0,Champions
17946,233,2,149.57999999999998,3,Loyal
17947,37,1,176.68,3,Loyal
17948,147,1,358.56000000000006,3,Loyal
17949,1,45,58510.48,1,At-Risk
17950,72,3,482.2,2,Potential
17951,40,3,1008.5400000000001,2,Potential
17954,5,12,2332.72,1,At-Risk
17955,199,4,557.3,2,Potential
17956,249,1,12.75,3,Loyal
17957,66,1,111.68,3,Loyal
17958,117,1,508.46000000000004,3,Loyal
17960,171,1,73.78,3,Loyal
17961,21,39,1296.44,1,At-Risk
17962,142,1,102.83,3,Loyal
17964,32,2,471.7,0,Champions
17965,38,14,2622.57,1,At-Risk
17966,38,5,1098.43,2,Potential
17967,372,1,123.07,3,Loyal
17968,374,1,277.35,3,Loyal
17969,166,2,228.2,3,Loyal
17970,211,1,582.59,3,Loyal
17972,242,1,136.04,3,Loyal
17973,52,1,337.04,3,Loyal
17974,25,3,740.79,0,Champions
17975,15,13,4488.81,1,At-Risk
17976,372,1,353.19,3,Loyal
17977,29,1,288.14,0,Champions
17978,365,1,300.91999999999996,3,Loyal
17979,36,4,757.71,2,Potential
17980,166,3,811.45,2,Potential
17984,145,1,152.68,3,Loyal
17985,22,1,634.95,0,Champions
17986,56,1,20.8,3,Loyal
17987,185,1,198.57,3,Loyal
17988,12,7,201.12,0,Champions
17990,237,3,630.84,3,Loyal
17991,225,2,93.35,3,Loyal
17994,122,4,678.49,2,Potential
17995,282,1,76.1,3,Loyal
17997,74,8,1970.67,2,Potential
17999,37,2,382.06,0,Champions
18001,12,2,417.23,0,Champions
18004,362,1,169.47,3,Loyal
18005,4,2,249.72,0,Champions
18006,23,1,444.68,0,Champions
18008,70,9,2116.19,2,Potential
18009,235,1,257.34,3,Loyal
18010,257,1,174.8,3,Loyal
18011,373,1,102.78999999999999,3,Loyal
18013,155,2,187.29,3,Loyal
18014,28,1,166.42,0,Champions
18015,4,1,120.03,0,Champions
18016,32,5,1483.56,2,Potential
18017,81,3,523.0,2,Potential
18018,108,2,122.14,3,Loyal
18019,52,1,38.45,3,Loyal
18022,36,1,668.11,0,Champions
18024,153,2,389.78,3,Loyal
18027,99,1,115.31,3,Loyal
18030,4,2,230.64999999999998,0,Champions
18032,334,1,73.5,3,Loyal
18033,65,1,97.97,3,Loyal
18034,22,2,422.88,0,Champions
18035,36,3,730.4,2,Potential
18036,32,3,405.62,0,Champions
18037,154,6,70.02,3,Loyal
18040,19,2,357.20000000000005,0,Champions
18041,12,21,4183.39,1,At-Risk
18042,54,1,165.04999999999998,3,Loyal
18043,25,3,559.51,0,Champions
18044,4,10,2088.6,1,At-Risk
18045,45,1,189.4,3,Loyal
18048,203,2,172.29000000000002,3,Loyal
18050,359,1,74.4,3,Loyal
18053,71,1,300.02,3,Loyal
18055,7,10,6784.1900000000005,1,At-Risk
18056,288,1,363.65,3,Loyal
18058,10,1,170.16,0,Champions
18059,23,3,306.46,0,Champions
18061,22,10,2119.41,1,At-Risk
18062,173,3,720.52,2,Potential
18064,133,2,814.0,3,Loyal
18065,6,14,2392.83,1,At-Risk
18066,75,1,318.0,3,Loyal
18067,40,1,396.33,0,Champions
18068,289,1,101.7,3,Loyal
18069,26,5,2036.67,2,Potential
18071,258,2,453.0,3,Loyal
18072,186,1,247.44,3,Loyal
18073,114,12,3877.5200000000004,2,Potential
18074,374,1,489.6,3,Loyal
18075,23,10,2611.75,1,At-Risk
18077,8,11,2633.01,1,At-Risk
18078,217,2,336.13,3,Loyal
18079,45,4,3651.97,2,Potential
18080,19,2,1231.5,0,Champions
18081,36,3,343.45,0,Champions
18082,26,1,703.37,0,Champions
18084,16,1,90.48,0,Champions
18085,330,2,689.95,3,Loyal
18086,274,1,101.34,3,Loyal
18087,98,2,4055.7200000000003,2,Potential
18088,61,1,167.67000000000002,3,Loyal
18092,2,11,9068.26,1,At-Risk
18093,93,4,2106.52,2,Potential
18094,82,7,3017.3,2,Potential
18095,313,2,580.05,3,Loyal
18096,12,3,911.15,0,Champions
18097,8,6,2697.8,1,At-Risk
18099,127,1,168.31,3,Loyal
18101,11,2,223.65,0,Champions
18102,1,60,259657.3,1,At-Risk
18104,37,1,754.64,0,Champions
18105,38,1,113.48000000000002,3,Loyal
18106,330,1,430.7,3,Loyal
18108,254,1,271.0,3,Loyal
18109,2,26,8052.97,1,At-Risk
18110,20,1,236.3,0,Champions
18112,12,2,352.69,0,Champions
18113,369,1,76.32000000000001,3,Loyal
18114,290,1,220.1,3,Loyal
18116,68,8,1418.03,2,Potential
18117,26,1,320.71999999999997,0,Champions
18118,11,26,5653.82,1,At-Risk
18119,368,1,181.12,3,Loyal
18120,214,1,111.15,3,Loyal
18121,149,2,673.1,3,Loyal
18122,8,6,1826.21,1,At-Risk
18123,24,2,589.4399999999999,0,Champions
18125,30,4,1142.99,2,Potential
18126,61,1,206.83,3,Loyal
18127,19,3,348.73,0,Champions
18129,243,1,112.55000000000001,3,Loyal
18130,15,3,1059.39,0,Champions
18133,212,1,931.5,3,Loyal
18135,29,5,681.91,2,Potential
18136,63,3,784.33,2,Potential
18138,295,1,152.65,3,Loyal
18139,18,6,8438.34,1,At-Risk
18142,157,2,1019.52,2,Potential
18143,117,2,1000.16,2,Potential
18144,8,12,2888.75,1,At-Risk
18145,13,4,2861.55,2,Potential
18146,141,2,160.35,3,Loyal
18147,46,2,179.34,3,Loyal
18149,51,3,612.0799999999999,2,Potential
18150,32,3,566.58,0,Champions
18151,135,2,653.35,3,Loyal
18154,3,2,399.19,0,Champions
18155,75,3,371.62,3,Loyal
18156,13,2,734.94,0,Champions
18158,9,2,453.4,0,Champions
18159,301,1,530.15,3,Loyal
18160,57,2,638.0600000000001,2,Potential
18161,15,5,1618.69,2,Potential
18164,37,1,399.65,0,Champions
18165,177,1,302.46,3,Loyal
18167,23,3,1384.8600000000001,2,Potential
18168,176,6,1169.94,2,Potential
18169,61,1,202.65,3,Loyal
18170,33,3,980.3100000000001,2,Potential
18171,59,5,1231.31,2,Potential
18172,15,20,7561.68,1,At-Risk
18173,87,4,2106.84,2,Potential
18174,7,1,104.0,0,Champions
18176,358,1,476.35,3,Loyal
18177,31,6,1341.42,2,Potential
18178,129,4,1590.81,2,Potential
18179,9,6,1793.17,1,At-Risk
18180,5,6,1843.75,1,At-Risk
18181,24,1,382.8,0,Champions
18183,227,2,632.07,3,Loyal
18184,15,1,49.8,0,Champions
18185,249,1,304.25,3,Loyal
18188,15,3,2001.04,2,Potential
18189,78,2,1090.24,2,Potential
18190,192,2,284.46000000000004,3,Loyal
18191,262,1,207.8,3,Loyal
18192,72,1,957.97,3,Loyal
18193,165,1,243.76,3,Loyal
18194,82,1,973.84,3,Loyal
18196,95,2,689.13,3,Loyal
18198,4,17,5425.56,1,At-Risk
18200,106,1,163.8,3,Loyal
18202,200,3,1396.99,2,Potential
18203,157,1,160.42000000000002,3,Loyal
18204,71,3,1993.7,2,Potential
18205,36,2,517.36,0,Champions
18209,29,1,139.10000000000002,0,Champions
18210,2,6,2621.38,1,At-Risk
18211,26,5,600.07,2,Potential
18212,326,1,248.42,3,Loyal
18213,237,1,232.48000000000002,3,Loyal
18215,89,1,299.34000000000003,3,Loyal
18216,31,1,481.75,0,Champions
18217,29,2,621.75,0,Champions
18218,211,2,662.08,3,Loyal
18219,3,10,2069.77,1,At-Risk
18220,227,1,305.28,3,Loyal
18221,22,5,1041.61,2,Potential
18222,93,1,443.0,3,Loyal
18223,5,14,6484.54,1,At-Risk
18224,264,1,158.95000000000002,3,Loyal
18225,3,12,5509.12,1,At-Risk
18226,44,11,5228.05,1,At-Risk
18227,218,1,93.75,3,Loyal
18228,57,2,779.9,2,Potential
18229,12,20,7276.9,1,At-Risk
18230,9,7,2810.2000000000003,1,At-Risk
18231,192,5,2083.27,2,Potential
18232,82,4,592.97,2,Potential
18233,326,1,440.0,3,Loyal
18235,72,3,1796.48,2,Potential
18236,30,6,882.24,2,Potential
18237,3,5,987.1,0,Champions
18239,219,5,1561.6100000000001,2,Potential
18240,46,1,422.58,3,Loyal
18241,10,17,2073.09,1,At-Risk
18242,72,4,2232.4900000000002,2,Potential
18245,7,7,2567.06,1,At-Risk
18246,24,2,596.1,0,Champions
18248,123,2,804.02,3,Loyal
18249,17,1,95.34,0,Champions
18250,310,1,349.27,3,Loyal
18251,87,1,4314.72,2,Potential
18252,51,2,526.67,0,Champions
18255,89,1,103.30000000000001,3,Loyal
18257,39,8,2337.63,2,Potential
18259,25,3,2338.6,2,Potential
18260,173,6,2643.2000000000003,2,Potential
18261,43,2,324.24,0,Champions
18262,140,1,149.48,3,Loyal
18263,26,3,1213.16,2,Potential
18265,72,2,801.51,2,Potential
18268,134,1,25.5,3,Loyal
18269,366,1,168.60000000000002,3,Loyal
18270,38,2,283.15000000000003,0,Champions
18272,3,6,3078.58,1,At-Risk
18273,2,3,204.0,0,Champions
18274,30,1,175.92,0,Champions
18276,44,1,335.86,3,Loyal
18277,58,1,110.38,3,Loyal
18278,74,1,173.9,3,Loyal
18280,278,1,180.60000000000002,3,Loyal
18281,181,1,80.82,3,Loyal
18282,8,2,178.05,0,Champions
18283,4,16,2094.88,1,At-Risk
18287,43,3,1837.28,2,Potential
